Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"1,958",Yo soy sola,"$38,523",-,-,"$38,523",100%
"1,959",My American Uncle 2008 Re-release,"$38,465",-,-,"$38,465",100%
"1,960",Anamika: The Untold Story,"$38,150",-,-,"$38,150",100%
"1,961",Les inséparables,"$37,964",-,-,"$37,964",100%
"1,962",Un cuerpo desnudo,"$37,771",-,-,"$37,771",100%
"1,963",Tycoon's Interpreter,"$37,502",-,-,"$37,502",100%
"1,964",Fluke,"$37,403",-,-,"$37,403",100%
"1,965","Algeria, Unspoken Stories","$37,025",-,-,"$37,025",100%
"1,966",Hope & a Little Sugar,"$36,878",-,-,"$36,878",100%
"1,967","Yvette, bon Dieu!","$36,860",-,-,"$36,860",100%
"1,968",Suddenly 2008 Re-release,"$36,835",-,-,"$36,835",100%
"1,969",Death Note 2008 Re-release,"$36,810",-,-,"$36,810",100%
"1,970",Traveling with Yoshitomo Nara,"$36,740",-,-,"$36,740",100%
"1,971",The End of the Road,"$36,728",-,-,"$36,728",100%
"1,972",The Bridge of San Luis Rey 2008 Re-release,"$36,469",-,-,"$36,469",100%
"1,973",Love Sick 2008 Re-release,"$36,446",-,-,"$36,446",100%
"1,974",Drifting Flowers,"$36,236",-,-,"$36,236",100%
"1,975",Being W,"$35,899",-,-,"$35,899",100%
"1,976",Annie Hall 2008 Re-release,"$35,753",-,-,"$35,753",100%
"1,977",Mourir à 30 ans,"$35,753",-,-,"$35,753",100%
"1,978",Si sos brujo: A Tango Story,"$35,409",-,-,"$35,409",100%
"1,979",1968 Tunnel Rats,"$35,402",-,-,"$35,402",100%
"1,980",Necrobusiness,"$35,307",-,-,"$35,307",100%
"1,981",Raza brava,"$35,250",-,-,"$35,250",100%
"1,982",The Face of Another,"$35,185",-,-,"$35,185",100%
"1,983",Meerabai Not Out,"$35,026",-,-,"$35,026",100%
"1,984",Amaliyat Khassa,"$34,955",-,-,"$34,955",100%
"1,985",Vellitherai,"$34,924",-,-,"$34,924",100%
"1,986",Love Warfare: The Second Man,"$34,840",-,-,"$34,840",100%
"1,987",A Bigger Splash,"$34,501",-,-,"$34,501",100%
"1,988",Las vidas de Celia,"$34,471",-,-,"$34,471",100%
"1,989",We Feed the World 2008 Re-release,"$34,466",-,-,"$34,466",100%
"1,990",Night Train,"$34,324",-,-,"$34,324",100%
"1,991",Karma,"$34,257",-,-,"$34,257",100%
"1,992",El círculo,"$34,233",-,-,"$34,233",100%
"1,993","Aguirre, the Wrath of God","$34,167",-,-,"$34,167",100%
"1,994",Winter Visitor,"$34,155",-,-,"$34,155",100%
"1,995",Center Stage: Turn It Up,"$34,073",-,-,"$34,073",100%
"1,996",Pippi Longstocking,"$34,071",-,-,"$34,071",100%
"1,997",Familiar Strangers,"$34,068","$34,068",100%,-,-
"1,998",Wayang,"$34,059",-,-,"$34,059",100%
"1,999",Klute,"$34,050",-,-,"$34,050",100%
"2,000",1/8 Dastet Ashrar,"$33,955",-,-,"$33,955",100%
"2,001",Poveste de cartier,"$33,508",-,-,"$33,508",100%
"2,002",Chi nasce tondo...,"$33,486",-,-,"$33,486",100%
"2,003",Hum Sey Hai Jahaan,"$33,419",-,-,"$33,419",100%
"2,004",Raising Flagg 2008 Re-release,"$33,199",-,-,"$33,199",100%
"2,005",Snow White: The Sequel 2008 Re-release,"$33,014",-,-,"$33,014",100%
"2,006",Sumpah Pocong di Sekolah,"$32,942",-,-,"$32,942",100%
"2,007",Infection 2008 Re-release,"$32,914",-,-,"$32,914",100%
"2,008",Au Revoir les Enfants 2008 Re-release,"$32,788",-,-,"$32,788",100%
"2,009",Picnic at Hanging Rock 2008 Re-release,"$32,779",-,-,"$32,779",100%
"2,010","Living Together, Enjoying Together","$32,772",-,-,"$32,772",100%
"2,011",Nossa Vida Não Cabe Num Opala,"$32,764",-,-,"$32,764",100%
"2,012",Pingpong,"$32,724",-,-,"$32,724",100%
"2,013",Little Paris,"$32,679",-,-,"$32,679",100%
"2,014",Para,"$32,372",-,-,"$32,372",100%
"2,015",Pandi,"$32,171",-,-,"$32,171",100%
"2,016",Glass: A Portrait of Philip in Twelve Parts,"$32,089","$20,018",62.4%,"$12,071",37.6%
"2,017",Kiss the Bride,"$32,033","$32,033",100%,-,-
"2,018",Lakh Pardesi Hoiye,"$31,961",-,-,"$31,961",100%
"2,019",Fishy,"$31,956",-,-,"$31,956",100%
"2,020",La saison des orphelins,"$31,841",-,-,"$31,841",100%
"2,021",The Pleasure of Being Robbed,"$31,823","$10,687",33.6%,"$21,136",66.4%
"2,022",Slam,"$31,735",-,-,"$31,735",100%
"2,023",Personal Che,"$31,733",-,-,"$31,733",100%
"2,024",Football Under Cover,"$31,278",-,-,"$31,278",100%
"2,025",Hats Off,"$31,272","$31,272",100%,-,-
"2,026",Corpo Celeste,"$31,096",-,-,"$31,096",100%
"2,027",The Exiles,"$30,945","$30,945",100%,-,-
"2,028",Ticket,"$30,676",-,-,"$30,676",100%
"2,029",Fighting for Life,"$30,606","$30,606",100%,-,-
"2,030",Lawang Sewu,"$30,556",-,-,"$30,556",100%
"2,031",Ikiru 2008 Re-release,"$30,534",-,-,"$30,534",100%
"2,032",Invincible 2008 Re-release,"$30,473",-,-,"$30,473",100%
"2,033",None But That!,"$30,449",-,-,"$30,449",100%
"2,034",Walking on Dead Fish,"$30,328","$30,328",100%,-,-
"2,035",Pitfall,"$30,078",-,-,"$30,078",100%
"2,036",Landscape No.2,"$30,032",-,-,"$30,032",100%
"2,037",Runaways,"$30,032","$27,908",92.9%,"$2,124",7.1%
"2,038",4 Girls,"$29,964",-,-,"$29,964",100%
"2,039",Serpico 2008 Re-release,"$29,963",-,-,"$29,963",100%
"2,040",Quai des illusions 2008 Re-release,"$29,766",-,-,"$29,766",100%
"2,041",La banda en la isla de la magia,"$29,713",-,-,"$29,713",100%
"2,042",The Cave of the Yellow Dog 2008 Re-release,"$29,703",-,-,"$29,703",100%
"2,043",Blood and Chocolate 2008 Re-release,"$29,606",-,-,"$29,606",100%
"2,044",Wahed Cappuccino 2008 Re-release,"$29,543",-,-,"$29,543",100%
"2,045",Condor,"$29,520",-,-,"$29,520",100%
"2,046",Men's Group,"$29,321",-,-,"$29,321",100%
"2,047",The Riddle,"$29,179",-,-,"$29,179",100%
"2,048",Into Great Silence 2008 Re-release,"$29,056",-,-,"$29,056",100%
"2,049",Ni Hong Deng Xia Xin Shao Bing,"$29,048",-,-,"$29,048",100%
"2,050",Moving Up,"$28,898",-,-,"$28,898",100%
"2,051",Tapas Mixtas,"$28,847",-,-,"$28,847",100%
"2,052",Dinosaurs: Giants of Patagonia 2008 Re-release,"$28,840",-,-,"$28,840",100%
"2,053",High Noon,"$28,754",-,-,"$28,754",100%
"2,054",Room 707,"$28,634",-,-,"$28,634",100%
"2,055",Événements Kiju Yoshida,"$28,630",-,-,"$28,630",100%
"2,056",Some Came Running,"$28,594",-,-,"$28,594",100%
"2,057",D.F. (destino final),"$28,571",-,-,"$28,571",100%
"2,058",Brick 2008 Re-release,"$28,325",-,-,"$28,325",100%
"2,059",5 Fingers 2008 Re-release,"$28,252",-,-,"$28,252",100%
"2,060",The Rest of the Night,"$28,233",-,-,"$28,233",100%
"2,061",Code 36,"$28,193",-,-,"$28,193",100%
"2,062",Love 3000,"$28,167",-,-,"$28,167",100%
"2,063",NoBody's Perfect 2008 Re-release,"$28,141",-,-,"$28,141",100%
"2,064",Kisses,"$28,128",-,-,"$28,128",100%
"2,065",Life Is Cool,"$28,100",-,-,"$28,100",100%
"2,066",A Matter of Life and Death,"$28,065",-,-,"$28,065",100%
"2,067",Bill - Das absolute Augenmass,"$27,966",-,-,"$27,966",100%
"2,068",Don Carlo,"$27,834","$27,834",100%,-,-
"2,069","Like Father, Like Son","$27,718",-,-,"$27,718",100%
"2,070",Pirivom Santhippom,"$27,632",-,-,"$27,632",100%
"2,071",Travelers and Magicians 2008 Re-release,"$27,614",-,-,"$27,614",100%
"2,072",La maison de Himiko 2008 Re-release,"$27,531",-,-,"$27,531",100%
"2,073",Athina - Konstadinoupoli,"$27,525",-,-,"$27,525",100%
"2,074",Sad Vacation,"$27,513",-,-,"$27,513",100%
"2,075",A Decade of Love,"$27,136",-,-,"$27,136",100%
"2,076",Beyond the Arctic,"$27,126",-,-,"$27,126",100%
"2,077",The Invisible Man,"$27,105",-,-,"$27,105",100%
"2,078",Inugami-ke no ichizoku 2008 Re-release,"$27,099",-,-,"$27,099",100%
"2,079",Übriggebliebene ausgereifte Haltungen,"$27,081",-,-,"$27,081",100%
"2,080",Up! Up! To the Sky,"$27,048",-,-,"$27,048",100%
"2,081",Frontrunners,"$26,976","$26,976",100%,-,-
"2,082",L... Like Love,"$26,970",-,-,"$26,970",100%
"2,083",Maggie in Wonderland,"$26,943",-,-,"$26,943",100%
"2,084",40 días,"$26,891",-,-,"$26,891",100%
"2,085",The Dukes,"$26,875","$26,875",100%,-,-
"2,086",Khushboo: The Fragraance of Love,"$26,865",-,-,"$26,865",100%
"2,087",I Just Didn't Do It 2008 Re-release,"$26,596",-,-,"$26,596",100%
"2,088",The Singer,"$26,537",-,-,"$26,537",100%
"2,089",The Deceiver,"$26,497",-,-,"$26,497",100%
"2,090",Chomsky & Cie,"$26,467",-,-,"$26,467",100%
"2,091",Nowhere Man,"$26,213",-,-,"$26,213",100%
"2,092",Billo - Il Grand Dakhaar,"$26,106",-,-,"$26,106",100%
"2,093",Leabet el hob,"$26,096",-,-,"$26,096",100%
"2,094",Un roman policier,"$25,980",-,-,"$25,980",100%
"2,095",Besieged City,"$25,976",-,-,"$25,976",100%
"2,096",The Third Part of the World,"$25,831",-,-,"$25,831",100%
"2,097",Silent Resident,"$25,778",-,-,"$25,778",100%
"2,098",Far from Sunset Boulevard,"$25,719",-,-,"$25,719",100%
"2,099",Brief Encounter 2008 Re-release,"$25,554",-,-,"$25,554",100%
"2,100",Timbiriche: La misma piedra,"$25,488",-,-,"$25,488",100%
"2,101",Rome Rather Than You,"$25,327",-,-,"$25,327",100%
"2,102",The Ghost Train of Manggarai,"$25,309",-,-,"$25,309",100%
"2,103",Promised Land,"$25,280",-,-,"$25,280",100%
"2,104",Dot.com 2008 Re-release,"$25,179",-,-,"$25,179",100%
"2,105",Happy Desert,"$25,153",-,-,"$25,153",100%
"2,106","Meine Mutter, mein Bruder und ich!","$24,954",-,-,"$24,954",100%
"2,107",20 minutes de bonheur,"$24,736",-,-,"$24,736",100%
"2,108",L'homme qui marche,"$24,667",-,-,"$24,667",100%
"2,109",Vaitheeswaran,"$24,646",-,-,"$24,646",100%
"2,110",Je t'aime moi non plus,"$24,539",-,-,"$24,539",100%
"2,111",7 Virgins 2008 Re-release,"$24,527",-,-,"$24,527",100%
"2,112",Vivre Sa Vie,"$24,517","$24,517",100%,-,-
"2,113",Birdsong,"$24,498",-,-,"$24,498",100%
"2,114",Gloss 2008 Re-release,"$24,496",-,-,"$24,496",100%
"2,115",March,"$24,129",-,-,"$24,129",100%
"2,116",A Generation,"$24,114",-,-,"$24,114",100%
"2,117",East of Eden 2008 Re-release,"$24,079",-,-,"$24,079",100%
"2,118",Mianhada Dokdoya,"$24,024",-,-,"$24,024",100%
"2,119",On Broadway,"$23,968","$23,968",100%,-,-
"2,120",Unstable Fables: Tortoise vs. Hare,"$23,787",-,-,"$23,787",100%
"2,121",Diminished Capacity,"$23,719","$21,659",91.3%,"$2,060",8.7%
"2,122",Metro ni notte 2008 Re-release,"$23,686",-,-,"$23,686",100%
"2,123",Pazhani,"$23,679",-,-,"$23,679",100%
"2,124",Capitan Basilico,"$23,652",-,-,"$23,652",100%
"2,125",Bob the Builder,"$23,587",-,-,"$23,587",100%
"2,126",Who the Fuck Is Milos Brankovic?,"$23,487",-,-,"$23,487",100%
"2,127",In jeder Sekunde,"$23,354",-,-,"$23,354",100%
"2,128",Bird's Nest - Herzog & De Meuron in China,"$23,263",-,-,"$23,263",100%
"2,129",Snow White: The Sequel,"$23,239",-,-,"$23,239",100%
"2,130",Flyboys 2008 Re-release,"$23,194",-,-,"$23,194",100%
"2,131",Okruchy nieba,"$23,150",-,-,"$23,150",100%
"2,132",The World Unseen,"$23,101","$17,808",77.1%,"$5,293",22.9%
"2,133",Shultes,"$23,088",-,-,"$23,088",100%
"2,134",Génération Electro,"$22,974",-,-,"$22,974",100%
"2,135",Vineta,"$22,708",-,-,"$22,708",100%
"2,136",Nadzieja,"$22,617",-,-,"$22,617",100%
"2,137",Cleopatra 2008 Re-release,"$22,465",-,-,"$22,465",100%
"2,138",L'occitanienne,"$22,450",-,-,"$22,450",100%
"2,139",Young Yakuza,"$22,392",-,-,"$22,392",100%
"2,140",God Man Dog,"$22,211",-,-,"$22,211",100%
"2,141",Nekrüt,"$22,038",-,-,"$22,038",100%
"2,142",Lovesickness,"$22,000","$22,000",100%,-,-
"2,143",Hantu Jembatan Ancol,"$21,998",-,-,"$21,998",100%
"2,144",Íntimamente entre amigas,"$21,976",-,-,"$21,976",100%
"2,145",Return to Gorée,"$21,975",-,-,"$21,975",100%
"2,146",Cheenti Cheenti Bang Bang,"$21,942",-,-,"$21,942",100%
"2,147",Garden Party,"$21,886","$21,886",100%,-,-
"2,148",The Matador,"$21,816","$21,816",100%,-,-
"2,149",Mad Max 2008 Re-release,"$21,757",-,-,"$21,757",100%
"2,150",Antarctica,"$21,679","$21,679",100%,-,-
"2,151",The Cry,"$21,427","$21,427",100%,-,-
"2,152",Mr. Governor,"$21,396",-,-,"$21,396",100%
"2,153",Ana Mesh Maahom,"$21,360",-,-,"$21,360",100%
"2,154",Cleópatra,"$21,209",-,-,"$21,209",100%
"2,155",Nepaali,"$21,100",-,-,"$21,100",100%
"2,156",Balkan Traffic - Übermorgen nirgendwo,"$21,062",-,-,"$21,062",100%
"2,157",Rock n Roll Nerd,"$20,904",-,-,"$20,904",100%
"2,158",La fabbrica dei tedeschi,"$20,844",-,-,"$20,844",100%
"2,159",Shoot the Piano Player,"$20,615","$20,615",100%,-,-
"2,160",Duel in the Sun 2008 Re-release,"$20,608",-,-,"$20,608",100%
"2,161",Die Eylandt Recherche,"$20,604",-,-,"$20,604",100%
"2,162",Herzausreisser - Neues vom Wienerlied,"$20,447",-,-,"$20,447",100%
"2,163",The First Basket,"$20,440","$20,440",100%,-,-
"2,164",Kulicky,"$20,440",-,-,"$20,440",100%
"2,165",Hindemidth,"$20,414",-,-,"$20,414",100%
"2,166",Short Sharp Shock,"$20,244",-,-,"$20,244",100%
"2,167",Driving Lessons 2008 Re-release,"$20,202",-,-,"$20,202",100%
"2,168",Tale 52,"$20,118",-,-,"$20,118",100%
"2,169",Bierbichler,"$19,937",-,-,"$19,937",100%
"2,170",Eo-neu-nal Geu Gil-e-seo,"$19,882",-,-,"$19,882",100%
"2,171",Possible Lives,"$19,868",-,-,"$19,868",100%
"2,172",Only Yesterday,"$19,867",-,-,"$19,867",100%
"2,173",Trying to Get Good: The Jazz Odyssey of Jack Sheldon,"$19,712","$19,712",100%,-,-
"2,174",Kurt Cobain About a Son 2008 Re-release,"$19,708",-,-,"$19,708",100%
"2,175",The End of the Neubacher Project,"$19,687",-,-,"$19,687",100%
"2,176",It's Hard to Be Nice,"$19,632",-,-,"$19,632",100%
"2,177",Part-Time Work of a Domestic Slave,"$19,614",-,-,"$19,614",100%
"2,178",Saviours,"$19,580",-,-,"$19,580",100%
"2,179",Global Haywire,"$19,554",-,-,"$19,554",100%
"2,180",Egoïste: Lotti Latrous,"$19,544",-,-,"$19,544",100%
"2,181",Rh+ 2008 Re-release,"$19,499",-,-,"$19,499",100%
"2,182",Paper Prince,"$19,469",-,-,"$19,469",100%
"2,183",Ezra,"$19,343",-,-,"$19,343",100%
"2,184",Spanking Devils,"$19,342",-,-,"$19,342",100%
"2,185",Beauty in Trouble 2008 Re-release,"$19,300","$19,300",100%,-,-
"2,186",Summer,"$19,298",-,-,"$19,298",100%
"2,187",Oblivion,"$19,274",-,-,"$19,274",100%
"2,188",Arasangam,"$19,261",-,-,"$19,261",100%
"2,189",Rebecca 2008 Re-release,"$19,205",-,-,"$19,205",100%
"2,190","Langue sacrée, langue parlée","$19,036",-,-,"$19,036",100%
"2,191",My Friend & His Wife,"$18,993",-,-,"$18,993",100%
"2,192",Fade to Black,"$18,958",-,-,"$18,958",100%
"2,193",Touch of Evil 2008 Re-release,"$18,799",-,-,"$18,799",100%
"2,194",Saving Marriage,"$18,720","$18,720",100%,-,-
"2,195",Scream of the Ants 2008 Re-release,"$18,700",-,-,"$18,700",100%
"2,196",La sangre iluminada,"$18,699",-,-,"$18,699",100%
"2,197",Clandestinos,"$18,575",-,-,"$18,575",100%
"2,198",Un cuento para Olivia,"$18,546",-,-,"$18,546",100%
"2,199",Malé oslavy,"$18,545",-,-,"$18,545",100%
"2,200",The Missouri Breaks 2008 Re-release,"$18,523",-,-,"$18,523",100%
"2,201",Dias e Noites,"$18,471",-,-,"$18,471",100%
"2,202",Ganglamedo,"$18,422",-,-,"$18,422",100%
"2,203","Live Fast, Die Young","$18,335","$18,335",100%,-,-
"2,204",Dear Zachary: A Letter to a Son About His Father,"$18,334","$18,334",100%,-,-
"2,205",The ESP Couple,"$18,326",-,-,"$18,326",100%
"2,206",The Ungodly,"$18,320",-,-,"$18,320",100%
"2,207",Pranali: The Tradition,"$18,319",-,-,"$18,319",100%
"2,208",With Hour Toe Wool Country,"$18,197",-,-,"$18,197",100%
"2,209",Sportsfreund Lötzsch,"$18,194",-,-,"$18,194",100%
"2,210",Ride Away,"$18,144",-,-,"$18,144",100%
"2,211",The Calling Game,"$18,128",-,-,"$18,128",100%
"2,212",Ivan's Childhood,"$18,013",-,-,"$18,013",100%
"2,213",In Real Life,"$17,918",-,-,"$17,918",100%
"2,214",Brand Upon the Brain! A Remembrance in 12 Chapters 2008 Re-release,"$17,891",-,-,"$17,891",100%
"2,215","The Foreign Duck, the Native Duck and God in a Coin Locker","$17,889",-,-,"$17,889",100%
"2,216",If You Were Me: Anima Vision 2,"$17,814",-,-,"$17,814",100%
"2,217",Sisters of the Gion,"$17,807",-,-,"$17,807",100%
"2,218",Wuyong,"$17,771",-,-,"$17,771",100%
"2,219",Breezy 2008 Re-release,"$17,753",-,-,"$17,753",100%
"2,220",The Silly Age 2008 Re-release,"$17,740",-,-,"$17,740",100%
"2,221","57,000 Kilometers Between Us","$17,732",-,-,"$17,732",100%
"2,222",26th July at Barista,"$17,722",-,-,"$17,722",100%
"2,223",La fièvre de l'or,"$17,683",-,-,"$17,683",100%
"2,224",Goodnight Irene,"$17,569",-,-,"$17,569",100%
"2,225",Pari,"$17,488",-,-,"$17,488",100%
"2,226",The Tree Lover,"$17,313",-,-,"$17,313",100%
"2,227",Stars Are Born,"$17,309",-,-,"$17,309",100%
"2,228",Tentang Cinta,"$17,292",-,-,"$17,292",100%
"2,229",Baby Blues,"$17,234","$17,234",100%,-,-
"2,230",Yi zhang qing,"$17,148",-,-,"$17,148",100%
"2,231",Onde Andará Dulce Veiga?,"$17,140",-,-,"$17,140",100%
"2,232",Forbidden to Forbid 2008 Re-release,"$17,103",-,-,"$17,103",100%
"2,233",The King 2008 Re-release,"$17,100",-,-,"$17,100",100%
"2,234",Autumn Ball,"$17,073",-,-,"$17,073",100%
"2,235",Italian Dream,"$17,052",-,-,"$17,052",100%
"2,236",Noise,"$16,934","$16,513",97.5%,$421,2.5%
"2,237",Van Khom Bitter Sweet Boyfpod the Short,"$16,904",-,-,"$16,904",100%
"2,238",Botched,"$16,835",-,-,"$16,835",100%
"2,239",Dark Streets,"$16,815","$16,815",100%,-,-
"2,240",Holding Trevor,"$16,814","$16,814",100%,-,-
"2,241",Feet Unbound,"$16,772",-,-,"$16,772",100%
"2,242",Hank and Mike,"$16,720",-,-,"$16,720",100%
"2,243",Day Zero,"$16,659","$16,659",100%,-,-
"2,244",Dr. Jekyll and Mr. Hyde 2008 Re-release,"$16,615",-,-,"$16,615",100%
"2,245",Frownland,"$16,573",-,-,"$16,573",100%
"2,246",Audition,"$16,510",-,-,"$16,510",100%
"2,247",Le Grand retour du western,"$16,505",-,-,"$16,505",100%
"2,248",The Verdict 2008 Re-release,"$16,488",-,-,"$16,488",100%
"2,249",The Letter,"$16,455",-,-,"$16,455",100%
"2,250",It's Gonna Get Worse,"$16,379",-,-,"$16,379",100%
"2,251",The Savage Eye,"$16,366",-,-,"$16,366",100%
"2,252",A Journey of Dmitry Shostakovich,"$16,289",-,-,"$16,289",100%
"2,253",Garbage Warrior,"$16,255",-,-,"$16,255",100%
"2,254",Se chiudi gli occhi,"$16,255",-,-,"$16,255",100%
"2,255",Coxless Pair,"$16,243",-,-,"$16,243",100%
"2,256",Made in Europe,"$16,184",-,-,"$16,184",100%
"2,257",Sommerhuset,"$16,179",-,-,"$16,179",100%
"2,258",Apt. 2008 Re-release,"$16,107",-,-,"$16,107",100%
"2,259",Shanghai Trance,"$15,978",-,-,"$15,978",100%
"2,260",Confessions of an Economic Hitman,"$15,917",-,-,"$15,917",100%
"2,261",199 Tips to Be Happy,"$15,915",-,-,"$15,915",100%
"2,262",Une chaîne pour deux,"$15,869",-,-,"$15,869",100%
"2,263",Blind Date 2008 Re-release,"$15,866",-,-,"$15,866",100%
"2,264",Night Flowers,"$15,817",-,-,"$15,817",100%
"2,265",Cruising 2008 Re-release,"$15,805",-,-,"$15,805",100%
"2,266",Serras da desordem,"$15,772",-,-,"$15,772",100%
"2,267",Cocalero 2008 Re-release,"$15,750",-,-,"$15,750",100%
"2,268",Giraffes,"$15,733",-,-,"$15,733",100%
"2,269",Tenacious D in the Pick of Destiny 2008 Re-release,"$15,709",-,-,"$15,709",100%
"2,270",5 Frações de Uma Quase História,"$15,649",-,-,"$15,649",100%
"2,271",Red,"$15,617","$4,643",29.7%,"$10,974",70.3%
"2,272",Eden,"$15,611","$15,611",100%,-,-
"2,273",Spinnin',"$15,566",-,-,"$15,566",100%
"2,274",A Kha Phu Na Rak,"$15,559",-,-,"$15,559",100%
"2,275",More Than Just a Game,"$15,542",-,-,"$15,542",100%
"2,276",On Fertile Lands,"$15,538",-,-,"$15,538",100%
"2,277",Six in Paris,"$15,532","$15,532",100%,-,-
"2,278",El acuarelista,"$15,484",-,-,"$15,484",100%
"2,279",Agamista,"$15,475",-,-,"$15,475",100%
"2,280","Play It Again, Sam","$15,413",-,-,"$15,413",100%
"2,281",The Beautiful Truth,"$15,387","$15,387",100%,-,-
"2,282",Deep Water 2008 Re-release,"$15,374",-,-,"$15,374",100%
"2,283",No Regret 2008 Re-release,"$15,347","$15,347",100%,-,-
"2,284",You Xi Mi Cang,"$15,339",-,-,"$15,339",100%
"2,285",The Last Dining Table,"$15,222",-,-,"$15,222",100%
"2,286",Hara-Kiri,"$15,222",-,-,"$15,222",100%
"2,287",Cthulhu,"$15,213","$15,213",100%,-,-
"2,288",All Hat,"$15,198","$15,198",100%,-,-
"2,289",Egon & Dönci,"$15,174",-,-,"$15,174",100%
"2,290",White Man with Black Bread,"$15,171",-,-,"$15,171",100%
"2,291",There Was a Crooked Man... 2008 Re-release,"$15,160",-,-,"$15,160",100%
"2,292","1958, O Ano Em Que O Mundo Descobriu O Brasil","$15,057",-,-,"$15,057",100%
"2,293",Ourid Khoolaan,"$15,039",-,-,"$15,039",100%
"2,294",Es geht um alles,"$15,015",-,-,"$15,015",100%
"2,295",Watching the Detectives,"$15,006",-,-,"$15,006",100%
"2,296",D-Graduated,"$15,004",-,-,"$15,004",100%
"2,297",WorldRevolution,"$14,863",-,-,"$14,863",100%
"2,298",The Heart of the Earth 2008 Re-release,"$14,859",-,-,"$14,859",100%
"2,299",A Hero... in Rome,"$14,755",-,-,"$14,755",100%
"2,300",Nesio,"$14,714",-,-,"$14,714",100%
"2,301",The Naked Island,"$14,673",-,-,"$14,673",100%
"2,302",Olympic Is in My Family,"$14,607",-,-,"$14,607",100%
"2,303",He Who Must Die,"$14,568",-,-,"$14,568",100%
"2,304",Sailfish,"$14,561",-,-,"$14,561",100%
"2,305",The Band Wagon,"$14,537",-,-,"$14,537",100%
"2,306",The Free Will 2008 Re-release,"$14,524",-,-,"$14,524",100%
"2,307",Holiday 2008 Re-release,"$14,486",-,-,"$14,486",100%
"2,308",YPF,"$14,459","$9,359",64.7%,"$5,100",35.3%
"2,309",Buttonman,"$14,422",-,-,"$14,422",100%
"2,310",Desierto Sur,"$14,366",-,-,"$14,366",100%
"2,311",Tulsi: Mathrudevobhava,"$14,351",-,-,"$14,351",100%
"2,312",It Always Rains on Sunday,"$14,276","$14,276",100%,-,-
"2,313",Still Orangutans,"$14,273",-,-,"$14,273",100%
"2,314",Military Intelligence and You!,"$14,251","$14,251",100%,-,-
"2,315",Les yeux bandés,"$14,240",-,-,"$14,240",100%
"2,316",Numb,"$14,150",-,-,"$14,150",100%
"2,317",Thoondil,"$14,114",-,-,"$14,114",100%
"2,318",Ripple Effect,"$14,059","$14,059",100%,-,-
"2,319",Sat Sri Akal,"$14,057",-,-,"$14,057",100%
"2,320",Lady Godiva,"$14,000",-,-,"$14,000",100%
"2,321",Sopra le nuvole,"$13,988",-,-,"$13,988",100%
"2,322",Tiramisu,"$13,956",-,-,"$13,956",100%
"2,323",De wieg van het pissend Ketje,"$13,928",-,-,"$13,928",100%
"2,324",Mio,"$13,892",-,-,"$13,892",100%
"2,325",Teah,"$13,862",-,-,"$13,862",100%
"2,326",Où avais-je la tête?,"$13,849",-,-,"$13,849",100%
"2,327",The Best Way to Walk,"$13,793",-,-,"$13,793",100%
"2,328",The Burmese Harp,"$13,748",-,-,"$13,748",100%
"2,329",Full Grown Men,"$13,716","$13,716",100%,-,-
"2,330",Incómodos,"$13,711",-,-,"$13,711",100%
"2,331",Crusade in Jeans 2008 Re-release,"$13,577",-,-,"$13,577",100%
"2,332",Staub,"$13,556",-,-,"$13,556",100%
"2,333",Uranya 2008 Re-release,"$13,518",-,-,"$13,518",100%
"2,334",Written on the Wind,"$13,495",-,-,"$13,495",100%
"2,335",Love Letters and Live Wires,"$13,433",-,-,"$13,433",100%
"2,336",Panair do Brasil,"$13,413",-,-,"$13,413",100%
"2,337",The Melon Route,"$13,327",-,-,"$13,327",100%
"2,338",Freebird,"$13,326",-,-,"$13,326",100%
"2,339",Kicking It,"$13,266","$13,266",100%,-,-
"2,340",Blood Puddle Reviews: Frankenstein (1931),"$13,265",-,-,"$13,265",100%
"2,341",Nitro 2008 Re-release,"$13,251",-,-,"$13,251",100%
"2,342",Harold,"$13,229","$13,229",100%,-,-
"2,343",La garce,"$13,173",-,-,"$13,173",100%
"2,344",Tea Fight,"$13,142",-,-,"$13,142",100%
"2,345",Brazil 2008 Re-release,"$13,114",-,-,"$13,114",100%
"2,346",Valsa para Bruno Stein,"$13,102",-,-,"$13,102",100%
"2,347",Oh Baby!,"$13,025",-,-,"$13,025",100%
"2,348",Stolperstein,"$12,982",-,-,"$12,982",100%
"2,349",Secrets,"$12,929",-,-,"$12,929",100%
"2,350",A Star Is Born 2008 Re-release,"$12,922",-,-,"$12,922",100%
"2,351",I Can No Longer Hear the Guitar,"$12,876","$12,876",100%,-,-
"2,352",Colossal Youth,"$12,801",-,-,"$12,801",100%
"2,353",Lake City,"$12,767","$12,767",100%,-,-
"2,354",Dominick Dunne: After the Party,"$12,765",-,-,"$12,765",100%
"2,355",Luther 2008 Re-release,"$12,708",-,-,"$12,708",100%
"2,356",August,"$12,636","$12,636",100%,-,-
"2,357",Jake's Corner,"$12,522","$12,522",100%,-,-
"2,358",Midnight,"$12,513",-,-,"$12,513",100%
"2,359",Fissures 2008 Re-release,"$12,503",-,-,"$12,503",100%
"2,360",Periodistas: El cementerio de elefantes,"$12,492",-,-,"$12,492",100%
"2,361",Fi shaket Masr El Gedeeda,"$12,481",-,-,"$12,481",100%
